Date,Energy Required (MU),Energy Met (MU),Energy +/- (MU),Genco Thermal,Genco Hydel,Genco Total,CGS and Purchases,IPPS (GAS),NCEs & Others,AP Share of TGISTS,Grand Total,Reversible Pump Consumption,Unrestricted Peak Demand (MW),Deficit/Surplus (MW)
28-Jun-2019,178.680,178.680,0.000,69.093,5.259,74.352,0.000,16.086,99.883,-11.641,178.680,0.000,8450,0
29-Jun-2019,179.545,179.545,0.000,70.677,6.452,77.129,0.000,16.421,93.317,-7.322,179.545,0.000,8292,0
30-Jun-2019,172.131,172.131,0.000,73.044,5.835,78.879,0.000,16.891,80.396,-4.035,172.131,0.000,8029,0
01-Jul-2019,167.529,167.529,0.000,67.611,5.806,73.417,0.000,17.748,76.737,-0.373,167.529,0.000,7940,0
02-Jul-2019,167.338,167.338,0.000,63.883,5.491,69.374,0.000,18.249,99.688,-19.973,167.338,0.000,8089,0
03-Jul-2019,169.427,169.427,0.000,63.438,6.484,69.922,0.000,18.550,81.319,-0.364,169.427,0.000,8164,0
04-Jul-2019,175.453,175.453,0.000,73.753,6.893,80.646,0.000,15.551,96.084,-16.828,175.453,0.000,8564,0
05-Jul-2019,172.882,172.882,0.000,73.338,6.988,80.326,0.000,15.704,82.309,-5.457,172.882,0.000,8343,0
06-Jul-2019,172.941,172.941,0.000,75.833,6.267,82.100,0.000,15.125,97.680,-21.964,172.941,0.000,8288,0
07-Jul-2019,171.949,171.949,0.000,73.562,5.573,79.135,0.000,17.015,92.742,-16.943,171.949,0.000,8103,0
08-Jul-2019,179.429,179.429,0.000,74.582,5.996,80.578,0.000,17.519,97.830,-16.498,179.429,0.000,8588,0
09-Jul-2019,181.450,181.450,0.000,73.048,4.920,77.968,0.000,19.526,95.550,-11.594,181.450,0.000,9063,0
10-Jul-2019,181.640,181.640,0.000,73.524,4.906,78.430,0.000,20.163,85.072,-2.025,181.640,0.000,7217,0
11-Jul-2019,179.516,179.516,0.000,70.056,4.933,74.989,0.000,18.143,106.678,-20.294,179.516,0.000,8798,0
12-Jul-2019,184.988,184.988,0.000,78.425,5.501,83.926,39.928,19.582,87.823,-46.271,184.988,0.000,9238,0
13-Jul-2019,180.342,180.342,0.000,74.620,4.898,79.518,37.076,19.498,44.762,-0.512,180.342,0.000,8831,0
14-Jul-2019,168.342,168.342,0.000,69.171,4.907,74.078,35.188,18.977,81.069,-40.970,168.342,0.000,7970,0
15-Jul-2019,171.026,171.026,0.000,71.301,3.594,74.895,43.392,19.270,79.259,-45.790,171.026,0.000,8348,0
16-Jul-2019,175.925,175.925,0.000,77.703,6.294,83.997,52.156,20.628,64.762,-45.618,175.925,0.000,8408,0
17-Jul-2019,179.927,179.927,0.000,77.524,6.901,84.425,53.398,20.513,67.189,-45.598,179.927,0.000,8716,0
18-Jul-2019,175.951,175.951,0.000,65.707,7.003,72.710,50.233,20.396,78.289,-45.677,175.951,0.000,8671,0
19-Jul-2019,168.663,168.663,0.000,63.953,6.917,70.870,55.926,19.935,22.594,-0.662,168.663,0.000,7647,0
20-Jul-2019,162.080,162.080,0.000,80.367,5.405,85.772,47.743,18.470,54.512,-44.417,162.080,0.000,7396,0
21-Jul-2019,163.053,163.053,0.000,67.647,6.265,73.912,57.034,19.096,55.614,-42.603,163.053,0.000,7506,0
22-Jul-2019,163.728,163.728,0.000,64.360,5.836,70.196,51.357,19.377,67.860,-45.062,163.728,0.000,7650,0
23-Jul-2019,162.790,162.790,0.000,71.355,5.512,76.867,42.165,19.222,70.689,-46.153,162.790,0.000,7470,0
24-Jul-2019,170.719,170.719,0.000,71.674,4.005,75.679,41.754,18.547,80.958,-46.219,170.719,0.000,7873,0
25-Jul-2019,170.137,170.137,0.000,71.725,5.042,76.767,43.814,19.187,76.438,-46.069,170.137,0.000,7673,0
26-Jul-2019,153.804,153.804,0.000,67.909,3.754,71.663,34.852,18.812,75.097,-46.620,153.804,0.000,7058,0
27-Jul-2019,151.814,151.814,0.000,66.266,5.575,71.841,38.436,19.077,69.263,-46.803,151.814,0.000,6823,0
28-Jul-2019,148.260,148.260,0.000,64.300,6.102,70.402,35.485,17.366,68.354,-43.347,148.260,0.000,6897,0
29-Jul-2019,151.500,151.500,0.000,58.870,4.680,63.550,37.030,16.660,80.820,-46.560,151.500,0.000,6903,0
30-Jul-2019,156.643,156.643,0.000,65.473,4.007,69.480,33.599,17.325,82.617,-46.378,156.643,0.000,7256,0
31-Jul-2019,164.580,164.580,0.000,63.504,2.953,66.457,27.815,16.907,99.524,-46.123,164.580,0.000,7699,0
01-Aug-2019,159.630,159.630,0.000,51.967,5.475,57.442,22.238,18.475,105.516,-44.041,159.630,0.000,7622,0
02-Aug-2019,148.578,148.578,0.000,49.858,5.654,55.512,17.567,16.570,101.468,-42.539,148.578,0.000,6915,0
03-Aug-2019,148.312,148.312,0.000,58.467,6.042,64.509,16.157,16.438,52.239,-1.031,148.312,0.000,6796,0
04-Aug-2019,151.038,151.038,0.000,54.315,6.969,61.284,16.446,16.132,58.199,-1.023,151.038,0.000,6955,0
05-Aug-2019,152.340,152.340,0.000,58.030,6.870,64.900,13.900,17.310,57.220,-0.990,152.340,0.000,7152,0
06-Aug-2019,148.796,148.796,0.000,55.393,15.345,70.738,10.902,15.435,52.670,-0.949,148.796,0.000,6919,0
07-Aug-2019,147.119,147.119,0.000,54.399,22.997,77.396,8.363,15.703,46.660,-1.003,147.119,0.000,6969,0
08-Aug-2019,149.520,149.520,0.000,55.535,24.267,79.802,7.406,15.361,47.861,-0.910,149.520,0.000,6999,0
09-Aug-2019,162.221,162.221,0.000,57.478,24.903,82.381,11.738,15.244,80.731,-27.873,162.221,0.000,7585,0
10-Aug-2019,168.264,168.264,0.000,62.864,24.136,87.000,20.614,6.206,99.052,-44.608,168.264,0.000,7900,0
11-Aug-2019,177.210,177.210,0.000,62.725,24.225,86.950,24.319,6.755,99.831,-40.645,177.210,0.000,8067,0
12-Aug-2019,181.300,181.300,0.000,66.969,19.313,86.282,36.876,7.029,51.923,-0.810,181.300,0.000,8761,0
13-Aug-2019,180.030,180.030,0.000,67.035,17.647,84.682,43.871,6.697,45.589,-0.809,180.030,0.000,8744,0
14-Aug-2019,179.805,179.805,0.000,72.372,17.770,90.142,43.811,6.921,39.761,-0.830,179.805,0.000,8595,0
15-Aug-2019,174.248,174.248,0.000,72.082,19.037,91.119,24.703,7.912,90.958,-40.444,174.248,0.000,8082,0
16-Aug-2019,180.554,180.554,0.000,74.303,17.995,92.298,41.685,7.964,82.164,-43.557,180.554,0.000,8635,0
17-Aug-2019,171.311,171.311,0.000,72.843,18.626,91.469,40.426,6.948,33.382,-0.914,171.311,0.000,7903,0
18-Aug-2019,161.926,161.926,0.000,74.261,18.958,93.219,43.584,6.043,19.874,-0.794,161.926,0.000,7415,0
19-Aug-2019,161.492,161.492,0.000,70.719,20.973,91.692,41.598,7.091,21.964,-0.853,161.492,0.000,7595,0
20-Aug-2019,159.864,159.864,0.000,62.764,21.995,84.759,42.490,8.006,25.609,-1.000,159.864,0.000,7122,0
21-Aug-2019,158.926,158.926,0.000,62.797,19.733,82.530,36.830,7.791,32.707,-0.932,158.926,0.000,7029,0
22-Aug-2019,158.216,158.216,0.000,66.015,20.681,86.696,30.429,6.753,78.066,-43.728,158.216,0.000,6931,0
23-Aug-2019,160.950,160.950,0.000,65.996,19.644,85.640,24.881,7.700,86.579,-43.850,160.950,0.000,7242,0
24-Aug-2019,164.295,164.295,0.000,68.572,12.147,80.719,28.018,7.891,48.520,-0.853,164.295,0.000,7112,0
25-Aug-2019,162.624,162.624,0.000,70.516,7.174,77.690,26.077,7.316,52.156,-0.615,162.624,0.000,7163,0
26-Aug-2019,171.647,171.647,0.000,73.914,6.511,80.425,26.752,9.873,97.916,-43.319,171.647,0.000,7700,0
27-Aug-2019,180.625,180.625,0.000,82.401,8.568,90.969,40.701,7.711,41.841,-0.597,180.625,0.000,8471,0
28-Aug-2019,185.263,185.263,0.000,83.504,8.807,92.311,38.362,7.831,90.725,-43.966,185.263,0.000,8899,0
29-Aug-2019,191.776,191.776,0.000,81.309,6.556,87.865,48.372,8.198,91.490,-44.149,191.776,0.000,9110,0
30-Aug-2019,189.525,189.525,0.000,79.993,3.707,83.700,28.226,7.899,114.860,-45.160,189.525,0.000,8625,0
31-Aug-2019,180.459,180.459,0.000,75.885,6.248,82.133,40.103,7.729,94.872,-44.378,180.459,0.000,8249,0
01-Sep-2019,165.513,165.513,0.000,69.191,6.586,75.777,44.546,7.703,74.011,-36.524,165.513,0.000,7577,0
02-Sep-2019,154.763,154.763,0.000,66.438,5.760,72.198,23.619,9.044,87.046,-37.144,154.763,0.000,7085,0
03-Sep-2019,154.045,154.045,0.000,64.954,4.857,69.811,29.972,8.671,46.241,-0.650,154.045,0.000,7002,0
04-Sep-2019,155.777,155.777,0.000,61.013,4.077,65.090,29.866,7.727,53.673,-0.579,155.777,0.000,7002,0
05-Sep-2019,161.684,161.684,0.000,59.321,5.794,65.115,30.828,7.404,96.484,-38.147,161.684,0.000,7155,0
06-Sep-2019,164.864,164.864,0.000,58.977,10.041,69.018,25.283,7.629,100.260,-37.326,164.864,0.000,7465,0
07-Sep-2019,165.409,165.409,0.000,58.851,21.269,80.120,23.569,7.376,90.644,-36.300,165.409,0.000,7340,0
08-Sep-2019,165.052,165.052,0.000,58.838,21.063,79.901,23.943,7.901,89.898,-36.591,165.052,0.000,7386,0
09-Sep-2019,174.167,174.167,0.000,65.876,21.667,87.543,33.888,8.060,79.637,-34.961,174.167,0.000,8028,0
10-Sep-2019,182.294,182.294,0.000,66.419,21.212,87.631,42.340,17.925,66.717,-32.319,182.294,0.000,8672,0
11-Sep-2019,181.585,181.585,0.000,65.102,21.563,86.665,45.647,19.899,61.764,-32.390,181.585,0.000,8569,0
12-Sep-2019,178.418,178.418,0.000,64.398,21.427,85.825,44.122,19.277,65.202,-36.008,178.418,0.000,8255,0
13-Sep-2019,180.084,180.084,0.000,65.551,20.461,86.012,46.328,15.967,68.541,-36.764,180.084,0.000,8230,0
14-Sep-2019,176.186,176.186,0.000,63.156,20.199,83.355,59.356,16.055,18.051,-0.631,176.186,0.000,8401,0
15-Sep-2019,171.860,171.860,0.000,71.844,20.355,92.199,47.840,16.026,51.485,-35.690,171.860,0.000,7753,0
16-Sep-2019,168.381,168.381,0.000,70.675,20.810,91.485,47.985,14.314,50.900,-36.303,168.381,0.000,7768,0
17-Sep-2019,159.270,159.270,0.000,63.337,19.246,82.583,64.055,15.554,33.548,-36.470,159.270,0.000,7360,0
18-Sep-2019,156.302,156.302,0.000,61.184,17.641,78.825,63.210,16.154,34.524,-36.411,156.302,0.000,7445,0
19-Sep-2019,152.036,152.036,0.000,63.583,18.180,81.763,62.620,15.998,27.782,-36.127,152.036,0.000,7289,0
20-Sep-2019,150.025,150.025,0.000,67.153,17.256,84.409,61.008,14.500,25.768,-35.660,150.025,0.000,7314,0
21-Sep-2019,155.158,155.158,0.000,66.519,17.518,84.037,61.993,16.985,29.848,-37.705,155.158,0.000,7311,0
22-Sep-2019,156.083,156.083,0.000,69.026,17.210,86.236,69.302,17.419,20.636,-37.510,156.083,0.000,7128,0
23-Sep-2019,160.275,160.275,0.000,69.266,17.787,87.053,71.836,14.468,24.184,-37.266,160.275,0.000,7454,0
24-Sep-2019,153.592,153.592,0.000,63.908,17.462,81.370,69.525,14.984,25.393,-37.680,153.592,0.000,7273,0
25-Sep-2019,150.825,150.825,0.000,51.082,17.741,68.823,70.378,15.233,33.818,-37.427,150.825,0.000,7249,0
26-Sep-2019,145.448,145.448,0.000,49.545,17.200,66.745,68.356,15.543,32.184,-37.380,145.448,0.000,6866,0
27-Sep-2019,147.109,147.109,0.000,41.579,17.133,58.712,81.902,14.745,29.282,-37.532,147.109,0.000,7045,0
28-Sep-2019,151.228,151.228,0.000,41.015,17.091,58.106,83.187,14.250,32.665,-36.980,151.228,0.000,6988,0
29-Sep-2019,158.021,158.021,0.000,40.932,17.598,58.530,87.234,16.286,32.848,-36.877,158.021,0.000,7263,0
30-Sep-2019,160.358,160.358,0.000,42.220,17.626,59.846,78.657,16.994,41.753,-36.892,160.358,0.000,7516,0
01-Oct-2019,167.314,167.314,0.000,42.899,16.669,59.568,40.677,14.977,52.813,-0.721,167.314,0.000,7988,0
02-Oct-2019,164.969,164.969,0.000,42.892,16.493,59.385,34.962,14.808,56.467,-0.653,164.969,0.000,7831,0
03-Oct-2019,165.319,165.319,0.000,46.081,15.063,61.144,38.956,14.861,52.673,-2.315,165.319,0.000,7960,0
04-Oct-2019,163.110,163.110,0.000,42.859,7.348,50.207,38.472,16.296,60.470,-2.335,163.110,0.000,7756,0
05-Oct-2019,161.235,161.235,0.000,42.338,7.581,49.919,42.336,13.988,55.646,-0.654,161.235,0.000,7492,0
06-Oct-2019,159.766,159.766,0.000,41.861,4.552,46.413,38.407,14.494,61.911,-1.459,159.766,0.000,7443,0
07-Oct-2019,158.870,158.870,0.000,42.456,3.857,46.313,37.241,14.309,62.627,-1.620,158.870,0.000,7401,0
08-Oct-2019,153.838,153.838,0.000,40.556,11.001,51.557,26.356,16.639,60.753,-1.467,153.838,0.000,6868,0
09-Oct-2019,156.597,156.597,0.000,42.584,18.344,60.928,25.178,15.957,56.326,-1.792,156.597,0.000,6848,0
10-Oct-2019,157.378,157.378,0.000,46.701,18.288,64.989,29.231,13.821,50.839,-1.502,157.378,0.000,7392,0
11-Oct-2019,159.372,159.372,0.000,43.365,18.508,61.873,31.324,13.928,53.857,-1.610,159.372,0.000,7377,0
12-Oct-2019,158.965,158.965,0.000,41.861,16.844,58.705,34.159,14.157,53.676,-1.732,158.965,0.000,7459,0
13-Oct-2019,160.276,160.276,0.000,40.908,17.959,58.867,34.990,14.062,53.938,-1.581,160.276,0.000,7384,0
14-Oct-2019,163.198,163.198,0.000,49.594,19.605,69.199,34.272,12.425,47.813,-0.511,163.198,0.000,7440,0
15-Oct-2019,162.211,162.211,0.000,57.006,17.901,74.907,27.164,17.610,44.247,-1.717,162.211,0.000,7288,0
16-Oct-2019,154.545,154.545,0.000,57.229,18.739,75.968,27.164,17.013,35.974,-1.574,154.545,0.000,7088,0
17-Oct-2019,150.684,150.684,0.000,53.644,17.622,71.266,30.025,13.357,37.623,-1.587,150.684,0.000,7071,0
18-Oct-2019,153.472,153.472,0.000,53.332,11.457,64.789,29.061,14.013,46.107,-0.498,153.472,0.000,7244,0
19-Oct-2019,152.434,152.434,0.000,53.002,7.342,60.344,30.131,14.084,49.445,-1.570,152.434,0.000,7064,0
20-Oct-2019,150.204,150.204,0.000,45.101,10.140,55.241,35.730,14.029,46.513,-1.309,150.204,0.000,6836,0
21-Oct-2019,150.382,150.382,0.000,46.256,17.638,63.894,35.143,13.948,38.584,-1.187,150.382,0.000,7205,0
22-Oct-2019,143.943,143.943,0.000,44.745,21.118,65.863,32.193,13.964,33.091,-1.168,143.943,0.000,6884,0
23-Oct-2019,139.838,139.838,0.000,45.201,20.494,65.695,24.918,15.456,34.970,-1.201,139.838,0.000,6931,0
24-Oct-2019,142.967,142.967,0.000,45.015,19.901,64.916,25.678,15.430,38.153,-1.210,142.967,0.000,7117,0
25-Oct-2019,148.477,148.477,0.000,44.352,21.313,65.665,31.192,13.937,38.936,-1.253,148.477,0.000,7128,0
26-Oct-2019,150.207,150.207,0.000,43.004,21.020,64.024,33.411,14.234,39.107,-0.569,150.207,0.000,7212,0
27-Oct-2019,144.799,144.799,0.000,43.331,22.076,65.407,32.025,14.144,34.462,-1.239,144.799,0.000,6576,0
28-Oct-2019,148.835,148.835,0.000,37.630,23.663,61.293,25.844,14.827,48.170,-1.299,148.835,0.000,6755,0
29-Oct-2019,153.406,153.406,0.000,38.010,24.940,62.950,26.193,14.854,50.704,-1.295,153.406,0.000,7287,0
30-Oct-2019,145.775,145.775,0.000,39.575,25.343,64.918,19.578,16.116,46.404,-1.241,145.775,0.000,6950,0
31-Oct-2019,146.991,146.991,0.000,41.738,23.897,65.635,21.387,15.590,45.844,-1.465,146.991,0.000,7149,0
01-Nov-2019,151.678,151.678,0.000,43.347,23.390,66.737,24.510,15.361,47.053,-1.983,151.678,0.000,7295,0
02-Nov-2019,155.719,155.719,0.000,44.281,21.843,66.124,28.074,14.183,49.170,-1.832,155.719,0.000,7342,0
03-Nov-2019,156.255,156.255,0.000,42.506,21.280,63.786,30.548,14.439,48.929,-1.447,156.255,0.000,7137,0
04-Nov-2019,160.416,160.416,0.000,46.922,22.185,69.107,32.444,14.593,46.099,-1.827,160.416,0.000,7603,0
05-Nov-2019,165.201,165.201,0.000,46.607,17.760,64.367,41.119,14.834,46.802,-1.921,165.201,0.000,7709,0
06-Nov-2019,170.094,170.094,0.000,51.019,16.746,67.765,43.245,14.688,46.215,-1.819,170.094,0.000,7924,0
07-Nov-2019,169.714,169.714,0.000,51.315,8.562,59.877,41.945,15.141,54.437,-1.686,169.714,0.000,7942,0
08-Nov-2019,167.532,167.532,0.000,48.385,12.548,60.933,44.696,17.342,46.251,-1.690,167.532,0.000,7823,0
09-Nov-2019,163.879,163.879,0.000,53.583,19.224,72.807,34.155,15.744,41.728,-0.555,163.879,0.000,7740,0
10-Nov-2019,163.989,163.989,0.000,45.110,14.181,59.291,35.300,14.208,56.521,-1.331,163.989,0.000,7787,0
11-Nov-2019,170.974,170.974,0.000,50.525,11.490,62.015,34.974,13.388,62.370,-1.773,170.974,0.000,8308,0
12-Nov-2019,172.676,172.676,0.000,53.758,8.927,62.685,33.110,7.273,70.959,-1.351,172.676,0.000,8363,0
13-Nov-2019,172.585,172.585,0.000,54.133,9.061,63.194,36.132,7.588,67.410,-1.739,172.585,0.000,8426,0
14-Nov-2019,168.729,168.729,0.000,58.092,11.569,69.661,38.416,7.162,55.032,-1.542,168.729,0.000,8018,0
15-Nov-2019,162.220,162.220,0.000,47.709,10.993,58.702,39.630,7.135,58.316,-1.563,162.220,0.000,7608,0
16-Nov-2019,165.725,165.725,0.000,46.576,8.891,55.467,36.305,9.314,66.264,-1.625,165.725,0.000,7671,0
17-Nov-2019,166.367,166.367,0.000,49.582,11.833,61.415,41.820,8.304,55.992,-1.164,166.367,0.000,8004,0
18-Nov-2019,172.378,172.378,0.000,50.327,11.266,61.593,39.405,7.881,65.021,-1.522,172.378,0.000,8420,0
19-Nov-2019,170.025,170.025,0.000,52.821,12.611,65.432,42.944,6.898,56.304,-1.553,170.025,0.000,8230,0
20-Nov-2019,164.189,164.189,0.000,44.899,8.994,53.893,33.483,7.504,70.766,-1.457,164.189,0.000,7761,0
21-Nov-2019,165.373,165.373,0.000,49.873,9.441,59.314,36.533,7.158,63.786,-1.418,165.373,0.000,7829,0
22-Nov-2019,166.636,166.636,0.000,53.695,6.846,60.541,33.913,15.830,57.816,-1.464,166.636,0.000,7716,0
23-Nov-2019,166.697,166.697,0.000,54.506,5.916,60.422,35.502,14.567,57.644,-1.438,166.697,0.000,8000,0
24-Nov-2019,163.696,163.696,0.000,53.294,5.994,59.288,36.297,14.362,55.136,-1.387,163.696,0.000,8123,0
25-Nov-2019,166.396,166.396,0.000,48.082,6.300,54.382,35.911,15.173,62.503,-1.573,166.396,0.000,8195,0
26-Nov-2019,165.319,165.319,0.000,47.710,6.437,54.147,34.240,14.130,64.433,-1.631,165.319,0.000,8257,0
27-Nov-2019,165.438,165.438,0.000,44.061,8.930,52.991,35.727,15.914,62.110,-1.304,165.438,0.000,8178,0
28-Nov-2019,161.715,161.715,0.000,38.079,6.581,44.660,34.322,16.456,67.514,-1.237,161.715,0.000,7840,0
29-Nov-2019,162.485,162.485,0.000,39.830,5.872,45.702,36.074,17.089,64.862,-1.242,162.485,0.000,7880,0
30-Nov-2019,164.238,164.238,0.000,48.953,5.499,54.452,36.568,17.069,56.678,-0.529,164.238,0.000,8202,0
01-Dec-2019,147.731,147.731,0.000,45.793,7.372,53.165,31.302,14.762,48.970,-0.468,147.731,0.000,7090,0
02-Dec-2019,147.031,147.031,0.000,43.068,6.526,49.594,31.826,15.278,51.628,-1.295,147.031,0.000,7090,0
03-Dec-2019,147.448,147.448,0.000,41.640,4.401,46.041,34.499,16.601,51.515,-1.208,147.448,0.000,7289,0
04-Dec-2019,148.941,148.941,0.000,39.937,5.672,45.609,34.553,15.681,54.270,-1.172,148.941,0.000,7237,0
05-Dec-2019,152.093,152.093,0.000,40.024,6.531,46.555,36.344,16.917,53.457,-1.180,152.093,0.000,7332,0
06-Dec-2019,151.159,151.159,0.000,38.022,5.951,43.973,34.256,18.390,55.757,-1.217,151.159,0.000,7306,0
07-Dec-2019,150.829,150.829,0.000,38.180,7.920,46.100,34.334,17.769,53.900,-1.274,150.829,0.000,7311,0
08-Dec-2019,146.665,146.665,0.000,40.089,4.716,44.805,32.513,17.805,52.620,-1.078,146.665,0.000,7139,0
09-Dec-2019,151.679,151.679,0.000,41.498,6.608,48.106,32.978,20.213,51.562,-1.180,151.679,0.000,7320,0
10-Dec-2019,156.158,156.158,0.000,42.815,7.105,49.920,36.605,19.842,51.299,-1.508,156.158,0.000,7624,0
11-Dec-2019,155.750,155.750,0.000,44.196,6.363,50.559,31.993,21.014,53.715,-1.531,155.750,0.000,7735,0
12-Dec-2019,156.704,156.704,0.000,45.167,5.470,50.637,34.670,19.105,53.838,-1.546,156.704,0.000,7831,0
13-Dec-2019,157.666,157.666,0.000,43.859,6.264,50.123,37.144,19.220,52.784,-1.605,157.666,0.000,7658,0
14-Dec-2019,151.897,151.897,0.000,43.368,5.529,48.897,32.876,19.143,52.269,-1.288,151.897,0.000,7398,0
15-Dec-2019,153.539,153.539,0.000,42.710,5.214,47.924,36.751,19.610,50.473,-1.219,153.539,0.000,7569,0
16-Dec-2019,158.685,158.685,0.000,43.636,5.811,49.447,40.688,18.892,50.954,-1.296,158.685,0.000,7715,0
17-Dec-2019,158.784,158.784,0.000,42.482,6.042,48.524,39.907,19.716,51.972,-1.335,158.784,0.000,7763,0
18-Dec-2019,159.736,159.736,0.000,44.887,7.848,52.735,40.715,19.793,48.017,-1.524,159.736,0.000,7831,0
19-Dec-2019,162.829,162.829,0.000,45.174,7.651,52.825,38.172,19.757,53.779,-1.704,162.829,0.000,8075,0
20-Dec-2019,163.519,163.519,0.000,49.039,9.313,58.352,34.768,18.796,53.271,-1.668,163.519,0.000,8151,0
21-Dec-2019,163.525,163.525,0.000,50.598,8.266,58.864,35.085,15.135,56.039,-1.598,163.525,0.000,8163,0
22-Dec-2019,159.672,159.672,0.000,55.283,4.737,60.020,34.674,14.439,51.940,-1.401,159.672,0.000,8052,0
23-Dec-2019,163.205,163.205,0.000,57.708,9.282,66.990,38.883,14.544,44.397,-1.609,163.205,0.000,8334,0
24-Dec-2019,164.842,164.842,0.000,60.713,5.503,66.216,42.507,14.834,42.884,-1.599,164.842,0.000,8366,0
25-Dec-2019,162.317,162.317,0.000,56.377,5.747,62.124,40.054,15.236,46.284,-1.381,162.317,0.000,8292,0
26-Dec-2019,165.246,165.246,0.000,58.139,6.467,64.606,45.832,17.698,38.691,-1.581,165.246,0.000,9118,0
27-Dec-2019,168.852,168.852,0.000,60.877,7.692,68.569,43.197,16.625,41.842,-1.381,168.852,0.000,8606,0
28-Dec-2019,165.558,165.558,0.000,60.484,5.174,65.658,39.618,15.811,45.929,-1.458,165.558,0.000,8436,0
29-Dec-2019,160.324,160.324,0.000,58.904,5.556,64.460,38.742,14.735,43.783,-1.396,160.324,0.000,8247,0
30-Dec-2019,162.033,162.033,0.000,58.083,6.358,64.441,36.499,14.879,47.683,-1.469,162.033,0.000,8255,0
31-Dec-2019,166.471,166.471,0.000,60.360,6.452,66.812,36.193,14.843,50.099,-1.476,166.471,0.000,8561,0
01-Jan-2020,162.349,162.349,0.000,62.028,6.512,68.540,37.183,14.717,43.723,-1.814,162.349,0.000,8657,0
02-Jan-2020,163.283,163.283,0.000,64.075,6.988,71.063,37.744,14.541,41.525,-1.590,163.283,0.000,8414,0
03-Jan-2020,167.924,167.924,0.000,66.993,8.116,75.109,39.783,16.510,38.211,-1.689,167.924,0.000,8433,0
04-Jan-2020,161.410,161.410,0.000,63.846,6.989,70.835,37.195,17.800,37.436,-1.856,161.410,0.000,8004,0
05-Jan-2020,157.231,157.231,0.000,61.820,6.578,68.398,34.828,16.586,39.210,-1.791,157.231,0.000,8042,0
06-Jan-2020,157.892,157.892,0.000,61.851,6.972,68.823,36.522,15.797,38.714,-1.964,157.892,0.000,7842,0
07-Jan-2020,157.673,157.673,0.000,63.626,6.063,69.689,38.030,16.517,35.222,-1.785,157.673,0.000,7668,0
08-Jan-2020,160.263,160.263,0.000,62.253,5.459,67.712,35.915,16.858,41.470,-1.692,160.263,0.000,7990,0
09-Jan-2020,165.329,165.329,0.000,63.352,6.239,69.591,40.988,17.284,39.149,-1.683,165.329,0.000,8193,0
10-Jan-2020,167.250,167.250,0.000,61.662,6.875,68.537,41.871,17.053,41.873,-2.084,167.250,0.000,8521,0
11-Jan-2020,166.739,166.739,0.000,62.890,7.040,69.930,42.335,17.597,38.923,-2.046,166.739,0.000,8372,0
12-Jan-2020,167.467,167.467,0.000,62.895,6.892,69.787,43.362,17.679,38.633,-1.994,167.467,0.000,8624,0
13-Jan-2020,168.230,168.230,0.000,63.831,6.933,70.764,46.106,16.165,37.914,-2.719,168.230,0.000,8832,0
14-Jan-2020,163.908,163.908,0.000,62.691,6.485,69.176,39.265,16.130,41.151,-1.814,163.908,0.000,8700,0
15-Jan-2020,153.117,153.117,0.000,59.642,5.049,64.691,36.988,16.215,36.924,-1.701,153.117,0.000,8230,0
16-Jan-2020,150.345,150.345,0.000,59.925,6.457,66.382,34.979,16.182,34.522,-1.720,150.345,0.000,8085,0
17-Jan-2020,162.325,162.325,0.000,62.323,6.004,68.327,36.200,16.340,43.192,-1.734,162.325,0.000,8597,0
18-Jan-2020,166.415,166.415,0.000,62.098,4.383,66.481,38.296,18.853,44.406,-1.621,166.415,0.000,8441,0
19-Jan-2020,168.030,168.030,0.000,62.892,3.731,66.623,40.728,19.251,43.045,-1.617,168.030,0.000,8814,0
20-Jan-2020,174.199,174.199,0.000,65.916,5.493,71.409,40.469,19.960,44.350,-1.989,174.199,0.000,8978,0
21-Jan-2020,176.642,176.642,0.000,62.127,8.033,70.160,40.261,18.451,49.746,-1.976,176.642,0.000,8987,0
22-Jan-2020,179.970,179.970,0.000,63.018,7.154,70.172,44.496,18.975,48.270,-1.943,179.970,0.000,9017,0
23-Jan-2020,179.718,179.718,0.000,60.624,6.418,67.042,41.761,21.701,51.314,-2.100,179.718,0.000,9169,0
24-Jan-2020,179.273,179.273,0.000,63.748,6.937,70.685,41.354,21.416,47.939,-2.121,179.273,0.000,8968,0
25-Jan-2020,179.591,179.591,0.000,63.805,8.440,72.245,44.017,21.340,44.114,-2.125,179.591,0.000,9052,0
